Position,Moreinfo,Looking For,Highlights,Primary Keyword,English Level,Experience Years,CV,CV_lang,id,__index_level_0__
UI/UX Designer,"10.2020 — 12.2020
Graphic Designer in Gofman Creative.
design and preparation for printing various
layouts, from a sticker on a tea bag to
large-format banners
 instagram and facebook creatives in
hebrew.
01.2020 — 10.2020
Graphic Designer in Freshline sandwich
bar.
 design and preparing for printing advertising
banners
 working with printing houses
 keeping records of the cost of printed
products and reporting on the work done
with economists
 design video advertising
 work with the company’s website (adding
/ removing news, blogging, etc.)
 working with google ( editing and maintaining
reviews, bars location etc.)
09.2017 — 09.2019
Part-time working during learning in IT
STEP.
 complex development of corporate
identity for the bakery, starting with a
logo, ending with a full-fledged guideline,
preparation for printing of all corporate
identity media as well (during the 2D
printing course)
 development of 3D models of self-service
car washes for their builder (during
the 3D max course).","At the moment, I have come to the conclusion
that the further vector of development should
be only the web, typography is not interested.
I have an experience in taking courses, but
they are often irrelevant in the end. You still
have to relearn. Therefore, I am looking for an
internship, training as UI/UX designer in a real
company with the opportunity after training
/ internship to get a job and further develop
professionally.",-,Design,upper,1.0,"-
10.2020 — 12.2020
Graphic Designer in Gofman Creative.
design and preparation for printing various
layouts, from a sticker on a tea bag to
large-format banners
 instagram and facebook creatives in
hebrew.
01.2020 — 10.2020
Graphic Designer in Freshline sandwich
bar.
 design and preparing for printing advertising
banners
 working with printing houses
 keeping records of the cost of printed
products and reporting on the work done
with economists
 design video advertising
 work with the company’s website (adding
/ removing news, blogging, etc.)
 working with google ( editing and maintaining
reviews, bars location etc.)
09.2017 — 09.2019
Part-time working during learning in IT
STEP.
 complex development of corporate
identity for the bakery, starting with a
logo, ending with a full-fledged guideline,
preparation for printing of all corporate
identity media as well (during the 2D
printing course)
 development of 3D models of self-service
car washes for their builder (during
the 3D max course).
At the moment, I have come to the conclusion
that the further vector of development should
be only the web, typography is not interested.
I have an experience in taking courses, but
they are often irrelevant in the end. You still
have to relearn. Therefore, I am looking for an
internship, training as UI/UX designer in a real
company with the opportunity after training
/ internship to get a job and further develop
professionally.",en,b5661229-aa94-5815-b9b4-3684c2ab2b33,218675
UI/UX Designer,"~ 10 years in the design field with eight years in the financial sector (trading, banking) as a senior/product designer.","Hi, I’m looking to have fun and get some spare money for part-time projects. I’m offering to improve and align with the audience, the general perception of your website or project, basically a web project audit with improvements suggestions and design/mock-up on demand. About me: ~ 10 years in the design field with eight years in the financial sector (trading, banking).",Any collaboration with talented copywriters is at least a half of great success. So my part of the job is to highlight sharp copy and catch users' attention and not distract them from registering and generating revenue for the business.,Design,upper,10.0,"Any collaboration with talented copywriters is at least a half of great success. So my part of the job is to highlight sharp copy and catch users' attention and not distract them from registering and generating revenue for the business.
~ 10 years in the design field with eight years in the financial sector (trading, banking) as a senior/product designer.
Hi, I’m looking to have fun and get some spare money for part-time projects. I’m offering to improve and align with the audience, the general perception of your website or project, basically a web project audit with improvements suggestions and design/mock-up on demand. About me: ~ 10 years in the design field with eight years in the financial sector (trading, banking).",en,d7e9b34b-f1aa-57cb-a8a2-e5a6b2f578f2,218676
UI/UX Designer,"10 years of experience in UI/UX.
5 years of development experience (HTML, CSS, JS, PHP, Python, SQL).
Knowledge of Apple Human Interface Guidelines and Material Design.
I'm not a ""fancy-trendy-stylish"" guy, but a ""comfortable-accessible-user-friendly"" dude :)
I made 50+ mobile apps and dozen web apps.

My ideology – the very best interface is transparent, it just works, and the user doesn't even think about it.",,"For the second mobile app in my life (2013) I've created an icon and UI that gained 300,000 organic users without any marketing and reached TOP#1 Free US AppStore. Interested how I made this? Call me and I'll tell you a cool story.",Design,upper,8.0,"For the second mobile app in my life (2013) I've created an icon and UI that gained 300,000 organic users without any marketing and reached TOP#1 Free US AppStore. Interested how I made this? Call me and I'll tell you a cool story.
10 years of experience in UI/UX.
5 years of development experience (HTML, CSS, JS, PHP, Python, SQL).
Knowledge of Apple Human Interface Guidelines and Material Design.
I'm not a ""fancy-trendy-stylish"" guy, but a ""comfortable-accessible-user-friendly"" dude :)
I made 50+ mobile apps and dozen web apps.

My ideology – the very best interface is transparent, it just works, and the user doesn't even think about it.
",en,d78f8e30-37e9-5e2b-b138-608d31b1efde,218677
UI/UX Designer,"10 years of experience in UX/UI design. I have strong Business Analytic mindset, I am able to understand complex calculations and most sophisticated business logic, transform it to user interface as obvious to user as possible and explain what is behind UI to technical team. Project Manager little helper: I can help to split task to logical parts and prioritise order of implementation balancing user needs, business needs and personal vision of customer. If I would be superhero my superpower would be empathy, I can speak engineers’, customers’, users’ languages, switch between them, translate from one to another, combine all sometimes conflicting words in one strong solution. Always ahead of the team since I am one of first persons who works with any feature, carefully preparing it before get implemented, and in same time leaving ship the last since even when everything is implemented I continue to audit functionality to find space for improves.
Experience in Finance Accounting, Retail, Health Care, Health Insurance, Information Technology and Services. 
Sketch, Zeplin, InVision, Adobe Creative Suite user. Familiar to Figma. Miro, Jira, Confluence lover. Fan of MS Excel.
Character: Chaotic Good.",,,Design,upper,11.0,"
10 years of experience in UX/UI design. I have strong Business Analytic mindset, I am able to understand complex calculations and most sophisticated business logic, transform it to user interface as obvious to user as possible and explain what is behind UI to technical team. Project Manager little helper: I can help to split task to logical parts and prioritise order of implementation balancing user needs, business needs and personal vision of customer. If I would be superhero my superpower would be empathy, I can speak engineers’, customers’, users’ languages, switch between them, translate from one to another, combine all sometimes conflicting words in one strong solution. Always ahead of the team since I am one of first persons who works with any feature, carefully preparing it before get implemented, and in same time leaving ship the last since even when everything is implemented I continue to audit functionality to find space for improves.
Experience in Finance Accounting, Retail, Health Care, Health Insurance, Information Technology and Services. 
Sketch, Zeplin, InVision, Adobe Creative Suite user. Familiar to Figma. Miro, Jira, Confluence lover. Fan of MS Excel.
Character: Chaotic Good.
",en,8f465fed-b03a-50eb-bfc8-2a9826bb0a71,218678
UI/UX Designer,"10+ years of marketing and digital communications experience, сollaborating with the web development teams as a project manager. As a UI/UX designer, I’ve
made different kinds of wireframes and designs.

Strong presentation and communication skills. Proficient in Figma, Adobe Photoshop, Adobe Illustrator, Adobe InDesign. Excellent written and verbal communication skills, including fluent English language.

UI / UX Designer / Chain Broker
2021/2022
An analytical web service for crypto investors. The scope of current work include: quantitative and qualitative researches (deep interviews with users). Based on all these artifacts I compile User stories, CJM and User Flow. At the final stage of each task flow, I create a prototype and make a moderated tests and after that prepare final UI for frontend-team. 

UI / UX Designer / An employment website
2021
An employment website and its adaptive design development.
Based on qualitative researches (deep interviews) there were identified key pains of users. After that, I’ve made product hypotheses, investigated user flow, and invented new solutions. In the final stage of the project, I’ve created a prototype and UI design with its adaptive version.

Marketing specialist / Rezult Ukraine LLC
2016-2021
Strategic planning, budgeting of online/offline advertising campaigns. In collaboration with the web development team, I’ve managed the development of websites. Managing PPC and targeted campaigns. Developing POS materials and other ad assets. Managing BTL programs (dealer’s seminars, Interbuild Expo 2017, Kyiv International Furniture Forum 2018, Domotex 2018, Domotex 2019)

Head of marketing / Residential compound Orange Park
2015-2016
Full range of marketing activities (online/offline). Planning and budgeting of online and offline advertising campaigns, web projects development (including CRM system). Managing PPC and targeted campaigns.",I feel confident that I’ll be a useful UX/UI designer in a big local or international company according to my background and marketing experience.,,Design,upper,2.0,"
10+ years of marketing and digital communications experience, сollaborating with the web development teams as a project manager. As a UI/UX designer, I’ve
made different kinds of wireframes and designs.

Strong presentation and communication skills. Proficient in Figma, Adobe Photoshop, Adobe Illustrator, Adobe InDesign. Excellent written and verbal communication skills, including fluent English language.

UI / UX Designer / Chain Broker
2021/2022
An analytical web service for crypto investors. The scope of current work include: quantitative and qualitative researches (deep interviews with users). Based on all these artifacts I compile User stories, CJM and User Flow. At the final stage of each task flow, I create a prototype and make a moderated tests and after that prepare final UI for frontend-team. 

UI / UX Designer / An employment website
2021
An employment website and its adaptive design development.
Based on qualitative researches (deep interviews) there were identified key pains of users. After that, I’ve made product hypotheses, investigated user flow, and invented new solutions. In the final stage of the project, I’ve created a prototype and UI design with its adaptive version.

Marketing specialist / Rezult Ukraine LLC
2016-2021
Strategic planning, budgeting of online/offline advertising campaigns. In collaboration with the web development team, I’ve managed the development of websites. Managing PPC and targeted campaigns. Developing POS materials and other ad assets. Managing BTL programs (dealer’s seminars, Interbuild Expo 2017, Kyiv International Furniture Forum 2018, Domotex 2018, Domotex 2019)

Head of marketing / Residential compound Orange Park
2015-2016
Full range of marketing activities (online/offline). Planning and budgeting of online and offline advertising campaigns, web projects development (including CRM system). Managing PPC and targeted campaigns.
I feel confident that I’ll be a useful UX/UI designer in a big local or international company according to my background and marketing experience.",en,7ec9c6c3-b5dd-529b-be21-bf684b2c3ef6,218679
UI/UX Designer,"10+ years of professional experience in IT industry and commercial software development. Involved in 100+ projects, designed several large platforms from scratch.
Strong expertise in UI/UX, as well as visual and interaction design, markup and prototyping. Experienced user of almost all Adobe products from Macromedia.
Solid understanding of Agile methodologies, practical usage of SCRUM.
Client oriented team and competence manager.",,,Design,intermediate,10.0,"
10+ years of professional experience in IT industry and commercial software development. Involved in 100+ projects, designed several large platforms from scratch.
Strong expertise in UI/UX, as well as visual and interaction design, markup and prototyping. Experienced user of almost all Adobe products from Macromedia.
Solid understanding of Agile methodologies, practical usage of SCRUM.
Client oriented team and competence manager.
",en,6a9bc8c0-118d-5517-8d65-85ec265b1b22,218680
UI/UX Designer,"10+ years of UI and web design experience
• Expertise in mobile UI design, web UI design, SaaS
• Experienced in web design, graphic design, printed products design

I skilled in prototyping, sketching, creating and implementing interfaces for mobile and web applications. Worked with clients from USA and Western Europe and I deeply understand the nuances of perception of users from these regions.

Specialties:
-Mobile and web UI/UX design,
-User Experience design
-Logotypes creating
-Prepress of printed products","Looking for challenging & interesting projects, friendly team and professional growth",,Design,intermediate,11.0,"
10+ years of UI and web design experience
• Expertise in mobile UI design, web UI design, SaaS
• Experienced in web design, graphic design, printed products design

I skilled in prototyping, sketching, creating and implementing interfaces for mobile and web applications. Worked with clients from USA and Western Europe and I deeply understand the nuances of perception of users from these regions.

Specialties:
-Mobile and web UI/UX design,
-User Experience design
-Logotypes creating
-Prepress of printed products
Looking for challenging & interesting projects, friendly team and professional growth",en,3f8d0831-22d1-513b-8239-4ad11e21772d,218681
UI/UX Designer,"11.2020-12.2021 Web-Designer
World Digital Ads, Cherkassy
The scope of company: website development and technical support of websites.
- UI/UX design;
- Interaction with the customer;
- Development or rebranding  of the logo and corporate identity;
- Creation 2D illustrations and makes sketches;
- Creating package icons;
- Development of adaptive design.",,,Design,intermediate,1.0,"
11.2020-12.2021 Web-Designer
World Digital Ads, Cherkassy
The scope of company: website development and technical support of websites.
- UI/UX design;
- Interaction with the customer;
- Development or rebranding  of the logo and corporate identity;
- Creation 2D illustrations and makes sketches;
- Creating package icons;
- Development of adaptive design.
",en,f53f5519-6674-5d63-ac19-269e2c10d67d,218682
UI/UX Designer,"11.2021-now - Product UI/UX designer on desktop and mobile apps for end user and for administrator (crm) for booking appointment in clinics/banks

10.2019-08.2021 - UI/UX designer (freelance), mobile apps, websites, crm 

04.2019-10.2019 - UI/UX course at Dan.it education","I'd like to work with websites, mobile apps, in useful for others and interesting for me projects","2nd place at Cybersport Challenge Hackaton 2020 (web&mobile app for betting platform)

Winner of DEV Challenge (nomination QA Web)",Design,upper,3.0,"2nd place at Cybersport Challenge Hackaton 2020 (web&mobile app for betting platform)

Winner of DEV Challenge (nomination QA Web)
11.2021-now - Product UI/UX designer on desktop and mobile apps for end user and for administrator (crm) for booking appointment in clinics/banks

10.2019-08.2021 - UI/UX designer (freelance), mobile apps, websites, crm 

04.2019-10.2019 - UI/UX course at Dan.it education
I'd like to work with websites, mobile apps, in useful for others and interesting for me projects",en,5706c5bc-a58f-5620-b901-31347aa48d6b,218683
UI/UX Designer,"1) 2017-2020 years. Freelance as a web developer and designer.
My duties:
- creation of turnkey sites (using HTML/CSS or designers);
- graphic design (banners, creatives for social networks, logos, photo processing);
- work with various CMS: Wordpress, Tilda, Wix, Nethouse, Webflow, etc.

2) 2021-2022 years. Designer in Wellcraft company.
My duties:
- creation of the corporate style of the company;
- development of design solutions;
- work with the design of the company website;
- work with the content of the company website.

3) March 2022 - July 2023. UI/UX designer at Remote Helpers.
My duties:
- work with the UI and UX structure of websites;
- design of online stores and company websites;
- mobile app design development;
- design for social networks: banners, covers, etc.
- teamlead.",From 1500$ per month,"Skills
- Figma and Photoshop as a main tools for a work;
- good knowledge of eCommerce website/landingpage/portals  structure and functionality;
- Figma and Photoshop as the main tools for work;
- creation of UI/UX web-stores / landing page / portals;
- experience in creating mobile applications (idea-userflow- wireframe -prototype-ui);
- knowledge of all UI/UX rules;
- photo processing (Photoshop), work with layers;
- creation of logos (Figma/Photoshop);
- development of corporate identity, website identity;
- Upper-intermediate English level;
- work with social networks: creation of content, banners;
- experience in UI/UX for more than 3 years.

Extra
- good knowledge of HTML5, CSS3, website layout;
- Javascript, Jquery - at the level of installing plugins and editing code;
- responsive layout;
- cross-browser layout;
- SEO-optimization of sites;
- skills of interaction with foreign customers.",Design,upper,3.0,"Skills
- Figma and Photoshop as a main tools for a work;
- good knowledge of eCommerce website/landingpage/portals  structure and functionality;
- Figma and Photoshop as the main tools for work;
- creation of UI/UX web-stores / landing page / portals;
- experience in creating mobile applications (idea-userflow- wireframe -prototype-ui);
- knowledge of all UI/UX rules;
- photo processing (Photoshop), work with layers;
- creation of logos (Figma/Photoshop);
- development of corporate identity, website identity;
- Upper-intermediate English level;
- work with social networks: creation of content, banners;
- experience in UI/UX for more than 3 years.

Extra
- good knowledge of HTML5, CSS3, website layout;
- Javascript, Jquery - at the level of installing plugins and editing code;
- responsive layout;
- cross-browser layout;
- SEO-optimization of sites;
- skills of interaction with foreign customers.
1) 2017-2020 years. Freelance as a web developer and designer.
My duties:
- creation of turnkey sites (using HTML/CSS or designers);
- graphic design (banners, creatives for social networks, logos, photo processing);
- work with various CMS: Wordpress, Tilda, Wix, Nethouse, Webflow, etc.

2) 2021-2022 years. Designer in Wellcraft company.
My duties:
- creation of the corporate style of the company;
- development of design solutions;
- work with the design of the company website;
- work with the content of the company website.

3) March 2022 - July 2023. UI/UX designer at Remote Helpers.
My duties:
- work with the UI and UX structure of websites;
- design of online stores and company websites;
- mobile app design development;
- design for social networks: banners, covers, etc.
- teamlead.
From 1500$ per month",en,274ecc61-a9d5-5d98-b60a-b5f428c1b3a5,218684
