Unnamed: 0,Modifiedgpt4o-onmini
57384,"[Your Name]  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email]  
[LinkedIn Profile]  

**Professional Summary**  
Versatile design professional with over 15 years of experience in product thinking and design. Demonstrated ability in establishing and leading product design teams and processes, managing UI/UX teams, and directing design projects on a global scale. Deep expertise in the complete design and product management process, from business analysis and research to visual design and implementation.

**Experience**  

**[Your Job Title]**  
**[Your Company Name]**  
**[Location]**  
**[Month, Year] – Present**  
- Developed over 40 successful digital products.  
- Directed global design teams and projects.  
- Guided and mentored junior designers, delivering lectures and workshops.  
- Created and launched over 30 brands and trademarks in the market.

**[Previous Job Title]**  
**[Previous Company Name]**  
**[Location]**  
**[Month, Year] – [Month, Year]**  
- Supervised UI/UX design teams to ensure top-tier design deliverables.  
- Performed user testing and usability evaluations to inform design strategy.  
- Partnered on multidisciplinary design initiatives, focusing on AR/VR (non-gaming).  

**Education**  
- Acquired a respected UX certification.  

**Awards and Recognition**  
- Awarded international design accolades.  
- Served as a judge at international design competitions.  

**Skills**  
- UX architecture and design  
- Data mining and data-driven design  
- User testing and usability analysis  
- Visual and UI design  
- Logo and product identity design  
- iOS and Android prototyping  
- HTML/CSS fundamentals  
- Business and requirements analysis  
- User and marketing research  
- Photography and direction  
- Leadership and tutoring  

**Professional Interests**  
- Interested in roles within product companies to shape product direction and vision.  
- Available for part-time design consultancy in processes or products.  
- Open to remote or relocation opportunities in the USA, UK, or Europe.  
- Adaptable and willing to embrace changes in design processes.  "
57400,"[Your Name]  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email]  
[LinkedIn Profile]  

**Professional Summary**  
Dynamic and results-driven design leader with over 10 years of experience in UI/UX design and 5+ years in team management. Proven ability in establishing design departments, attracting projects and clients, and driving profit through innovative product design from concept to launch. 

**Professional Experience**  

**[Your Job Title]**  
**[Your Company Name]**  
**[Location]**  
**[Month, Year] – Present**  
- Founded and led a design department, successfully attracting projects and clients to boost profitability.  
- Directed product design initiatives from ideation to launch, contributing to the successful implementation of more than 50 projects.  
- Enhanced existing products, resulting in significant business savings.  
- Managed a team of 20 design professionals, overseeing resource allocation, project distribution, and performance assessments.  
- Conducted comprehensive hiring processes, including interviewing, onboarding, feedback, and coaching, promoting team growth from interns to senior roles.  
- Formulated design strategies and monitored team performance to ensure high-quality outcomes.  
- Oversaw design department budgeting, engaged in pre-sales activities, and developed project estimations and specifications.  
- Managed payments and deliveries between the company and clients, ensuring thorough contract documentation review.  

**Industry Experience**  
- Extensive experience in medium to large-scale projects across diverse sectors, including Fintech, Healthcare, Telecommunications, Gaming, E-commerce, Enterprise, Banking, Real Estate, Manufacturing, Start-ups, Blockchain, Crypto, Legal, and Sports.  

**Skills**  
- Strong self-management and analytical abilities.  
- Excellent collaboration and communication skills, with a deep understanding of user perspectives.  
- Passionate about problem-solving and effective under pressure.  
- Proficient in design processes, including research, prototyping, testing, interviews, usability audits, and design systems.  
- Creative in developing innovative solutions and interface concepts.  

**Objective**  
Eager to contribute to product development and navigate the complete design process to enhance profitability and product quality, leveraging extensive experience in concept creation and market entry."
62042,"**[Your Name]**  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email]  
[LinkedIn Profile]  

---

**Experience**  

**Beetroot Academy**  
*2023 - Present*  
- Developed skills in executing practical tasks during the learning process, such as:  
  - Creating introductory emails  
  - Conducting candidate searches using systems like Boolean and X-RAY search  
  - Leading interviews  

**Freelance Web Designer, UX/UI Designer**  
*2020 - Present*  
- Delivered various projects, including:  
  - Website for Fortified Capitals, an exchange trading platform  
  - Designing landing pages  
  - Crafting business cards  
  - Developing a Smart Home mobile application  

**Partner Ukraine LLC**  
*2020 - 2023*  
*Personal Assistant, Project Manager (Part-time)*  
- Managed project documentation and contract negotiations  
- Resolved persistent issues  
- Assigned tasks to project participants and oversaw their completion  
- Encouraged and motivated team members  
- Coordinated with suppliers and customers  
- Developed and instituted business processes (BPMN) for all departments  

**LLC Trade House Alfa-Komplekt EKB**  
*2018 - 2020*  
*Deputy General Director for Quality*  
- Ensured quality control of supplied goods  
- Conducted reclamation activities  
- Formulated and implemented the organization's QMS policy and objectives  
- Compiled documentation for obtaining essential certificates and licenses  
- Organized exhibition, conference, and seminar participation events  

**Alfa-Sert LLC**  
*2015 - 2018*  
*Marketer*  
- Managed company branding efforts  
- Launched advertising campaigns per company guidelines  
- Created a product catalog tailored to organizational specifics  
- Launched POSM materials (leaflets, booklets, souvenirs)  
- Worked with various contractors, including designers, web developers, and event organizers  

**Albion Trading Company LLC**  
*2012 - 2014*  
*Marketer*  
- [Responsibilities and achievements to be added here]  

---  

**Education**  
[Your Degree]  
[Your University]  
[Year of Graduation]  

**Skills**  
- Project Management  
- Quality Control  
- UX/UI Design  
- Candidate Sourcing  
- Team Collaboration  
- Documentation Management  
- Branding and Marketing  
- Business Process Management (BPMN)  

**References**  
Available upon request."
63086,"[Your Name]  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email]  
[LinkedIn Profile or Portfolio URL]  

---

**PROFESSIONAL SUMMARY**  
Dedicated web designer with hands-on experience in Sketch, Figma, Adobe Photoshop, and Adobe Illustrator. Committed to developing innovative and user-centered designs, with a strong ability to quickly adapt to new technologies and methodologies.

---

**EDUCATION**  
**LevelUP School**  
UI/UX - Web Designer  
October 2018 – April 2019  

**Spalah IT-School**  
UI/UX - Web Designer  
May 2018 – Present  

---

**SKILLS**  
- Proficient in Sketch  
- Proficient in Figma  
- Proficient in Adobe Photoshop  
- Proficient in Adobe Illustrator  
- Fast learner of new software and processes  "
63087,"[Your Name]  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email Address]  
[LinkedIn Profile or Portfolio Link]  

---

**Objective**  
Motivated design professional seeking to gain hands-on experience and learn from seasoned designers. Committed to team success and delivering high-quality work.

**Skills**  
- Proficient in Adobe Photoshop  
- Proficient in Adobe Illustrator  
- Proficient in Figma  
- Strong adaptability and flexibility  
- Excellent communication skills  
- Open to constructive criticism  
- Dedicated to continuous improvement  

**Experience**  
Developed strong soft skills in the restaurant industry that are valuable for a collaborative design environment.

**Education**  
[Your Degree or Relevant Coursework]  
[Your School Name]  
[City, State]  
[Year of Graduation or Expected Graduation]  

**Interests**  
Enthusiastic about engaging in real projects and collaborating in the design field to enhance skills and contribute to team goals.  

---  

[References available upon request]  "
83710,"**[Your Name]**  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email Address]  
[LinkedIn Profile or Portfolio Link]  

---

**Professional Summary**  
Creative and experienced Graphic and UI/UX Designer with expertise in web and mobile application design, specifically in Fintech and Blockchain industries. Skilled in client communication and adept at overcoming design challenges. Seeking a collaborative team environment with structured tasks and clear deadlines.

---

**Experience**  

**Graphic and UI/UX Designer**  
[Outsource Company Name]  
[City, State]  
[Month, Year] – Present  

- Designed and developed a comprehensive website for a blockchain trading company.
- Created a corporate interactive notebook for employee anniversaries, featuring unique character illustrations and thematic pages.
- Produced corporate Instagram content that provided a template for future posts.
- Developed an animation project showcased on Behance.
- Collaborated on a blockchain corporate project with a focus on a tokenized game.
- Contributed to the design of web and mobile applications for clients in the USA, Canada, and the UK.
- Crafted branding materials, including a Brand Book and corporate products like cups, hoodies, t-shirts, and pens.
- Designed banners, printouts, and posters in alignment with corporate branding.

**Freelance Designer**  
[Freelance Work]  
[City, State]  
[Month, Year] – Present  

- Crafted a unique logo for a Ukrainian bag manufacturer.
- Revamped an outdated website to improve user experience and enhance visual appeal.

---

**Skills**  
- Graphic Design  
- UI/UX Design  
- Web and Mobile App Design  
- Branding and Corporate Identity  
- Illustration  
- Animation  
- Client Communication  

---

**Education**  
[Your Degree]  
[Your University]  
[City, State]  
[Year of Graduation]  

---

**Additional Information**  
- Eager to learn and accept feedback from experienced designers and business analysts.  
- Desires a supportive team environment with structured tasks and reasonable deadlines.  
- Note: Does not possess HTML conversion skills.  "
83711,"[Your Name]  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email]  
[LinkedIn Profile or Personal Website]  

**Professional Summary**  
Detail-oriented marketing professional with a track record in crafting targeted content and graphic elements for diverse audiences. Skilled in developing marketing plans and conducting analytical assessments to boost advertising effectiveness. Dedicated to supporting community initiatives, including aiding refugees.

**Experience**  

**Marketing Specialist**  
[Your Company Name] - [City, State]  
[Month, Year] - Present  
- Developed newsletters tailored for three distinct target groups, boosting engagement and communication.  
- Designed graphic elements for websites and social media to ensure brand consistency and visual appeal.  
- Formulated comprehensive marketing plans and conducted analytical assessments to evaluate advertising strategies.  
- Contributed to the medical aid infoline project for Ukrainian refugees, providing critical support and information.  
- Managed social media accounts for Medimost and its subsidiary projects, enhancing community interaction and brand awareness.  

**Education**  
[Your Degree]  
[Your University] - [City, State]  
[Month, Year]  

**Skills**  
- Content Creation  
- Graphic Design  
- Marketing Strategy  
- Analytical Skills  
- Social Media Management  
- Community Support Initiatives  "
86666,"**Web Designer**

**Professional Summary**  
Dynamic Web Designer with over two years of experience in a digital marketing agency, specializing in creating cutting-edge, responsive corporate websites and landing pages that are both visually captivating and highly functional.

**Experience**  
- Crafted engaging digital experiences tailored to client and customer needs.  
- Developed responsive websites and landing pages, ensuring top-tier performance on all devices.  
- Leveraged a range of design tools and software to enhance project outcomes.

**Skills**  
- Proficient in a variety of design tools and software.  
- Strong understanding of contemporary web design principles.  
- Dedicated to expanding expertise in UI/UX design to deliver impactful digital experiences."
87779,"[Your Name]  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email Address]  
[LinkedIn Profile]  

---

**Professional Experience**  

**Bank Gutmann**  
*Design and Digital Marketing*  
[Month, Year] – Present  
- Spearheaded digital marketing initiatives to boost brand presence and engagement.  
- Partnered with design teams to produce compelling multimedia content across platforms.  
- Used market analyses to guide marketing strategies and enhance campaign effectiveness.  

**Deutsche Börse**  
*Global RM, Sales, Client Services*  
[Month, Year] – [Month, Year]  
- Cultivated and maintained robust client relationships to maximize satisfaction and loyalty.  
- Facilitated sales processes by pinpointing growth opportunities and improving service delivery.  
- Aligned with cross-functional teams to deliver customized client solutions effectively.  

**727.ventures**  
*Growth Assistant/Product Manager*  
[Month, Year] – [Month, Year]  
- Contributed to crafting and implementing growth-driven strategies for product lines.  
- Performed in-depth market research to uncover customer insights and trends.  
- Worked closely with product teams to refine user experiences and foster higher engagement.  

---

**Education**  
[Your Degree]  
[Your University]  
[Year of Graduation]  

---

**Skills**  
- Digital Marketing Strategy  
- Relationship Management  
- Market Analysis  
- Product Strategy  
- Cross-Functional Collaboration  
- Strategic Growth Planning  

---

**References**  
Available upon request.  "
97622,"**[Your Name]**  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email]  
[LinkedIn Profile or Portfolio URL]  

---

**UI/UX Designer**  
Passionate UI/UX Designer with 1.5 years of practical experience in creating user-friendly designs for desktop and mobile platforms.

**Professional Experience**

**UI/UX Designer**  
[Your Company Name] - [City, State]  
[Month, Year] – Present  
- Collaborate with clients to understand their requirements and provide effective design solutions.  
- Interact directly with customers to gather insights and feedback.  
- Develop project roadmaps and design matrices for streamlined design processes.  
- Conduct user studies to create empathy maps and user scenarios, identifying user challenges and needs.  
- Design and test interactive prototypes based on user insights.  
- Leverage knowledge of design patterns to produce intuitive web and mobile interfaces.

**Illustrator/Graphic Designer**  
[Your Previous Company Name] - [City, State]  
[Month, Year] – [Month, Year]  
- Created illustrations, graphics, and content for various media including books, booklets, and social media over 3 years.  
- Worked alongside authors and content creators to develop visually engaging materials.

**Skills**  
- UI/UX Design  
- Prototyping and User Testing  
- User Experience Research  
- Illustration and Graphic Design  
- Communication and Collaboration  
- Project Management  

**Education**  
[Your Degree]  
[Your University] - [City, State]  
[Year of Graduation]  

---

Dedicated to improving user experience through clear, intuitive, and aesthetically pleasing designs."
98134,"[Your Name]  
[Your Address]  
[City, State, Zip]  
[Your Email]  
[Your Phone Number]  

---

**Objective**  
Aspiring junior UI/UX designer seeking a role or trainee program to gain experience in IT and foster professional growth.

---

**Education**  
Master's Degree

---

**Relevant Coursework**  
- Illustrator  
- Photoshop  
- Web Design  
- Animation and Motion Design (After Effects)  

---

**Experience**  

**Project Manager**  
[NGO Name]  
[City, State]  
[Month, Year] – [Month, Year]  
- Analyzed project requirements and developed strategic plans to achieve objectives.  
- Solved complex problems and implemented effective solutions.  
- Collaborated with team members to ensure timely project success.  

---

**Skills**  
- Proficient in design software: Illustrator, Photoshop, After Effects  
- Strong analytical and problem-solving skills  
- Effective planning and organizational skills  
- Excellent team collaboration and communication  

---

**References**  
Available upon request."
98135,"**[Your Name]**  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email]  
[LinkedIn Profile or Portfolio URL]  

---

**Objective**  
Dedicated UI/UX Designer with over a year of experience, eager to leverage design skills and expand expertise in a challenging new role.

---

**Experience**  

**UI/UX Designer**  
[Your Previous Company Name] - [City, State]  
[Month, Year] – Present  

- Utilized industry-leading practices to enhance the website build process.  
- Conducted thorough analysis of user behavior to identify and resolve user experience issues.  
- Developed compelling landing page prototypes in Figma.  
- Styled web components through thoughtful selection of typography, color palettes, and illustrations.  
- Optimized website functionality across diverse devices including desktops, mobiles, and tablets.  
- Crafted unique logo designs for a variety of projects.  

---

**Skills**  
- UI/UX Design  
- Figma Prototyping  
- User Behavior Analysis  
- Responsive and Adaptive Design  
- Graphic Design (Logos, Illustrations)  
- Keen Attention to Detail  

---

**Education**  
[Your Degree]  
[Your University] - [City, State]  
[Month, Year]  

---

**References**  
Available upon request."
98136,"UI/UX Designer Resume

---

**Profile:**  
UI/UX Designer with 1.5 years of experience. Strong skills in Figma and Adobe Photoshop. Fluent in English and eager to enhance skills in UI/UX design.

**Experience:**

**Freelance UI/UX Designer**  
Duration: 8 months  
- Worked on various small projects, gaining diverse experience.

**UI/UX Designer**  
Company: Start-up (Online Clothing Shop for EU Market)  
Duration: 4 months  
Team: Product Manager, 2 Developers, 1 QA  
- Focused on UI/UX design projects, including a British clothing store.

**Responsibilities:**  
- Creation of prototypes  
- Developing layouts  
- UI Design  
- UX Design

**Skills:**  
- Proficient in Figma  
- Proficient in Adobe Photoshop  
- Strong command of English

**Tools:**  
- Figma  
- Adobe Photoshop"
98137,"**[Your Name]**  
[Your Address]  
Lviv, Ukraine  
[Your Phone Number]  
[Your Email Address]  
[LinkedIn Profile or Portfolio Link]  

---

**Objective**  
Dedicated UI/UX designer proficient in user-centered design principles, aiming to contribute to the creation and launch of innovative digital products. Focused on improving user experience through strategic design solutions.

---

**Education**  
**Projector Institute**  
- Web Design Beginning Course

**Udemy**  
- Completed two online courses in UI and UX design basics

---

**Mentorship**  
**Valentine Skliarov**  
Lead Designer at Cieden  
- Participated in mentorship to enhance design skills and gain industry insights

---

**Skills**  
- User-Centered Design  
- UI/UX Design Principles  
- Quick Learner  
- Strong Communication Skills  
- Responsible and Sociable  
- Eager to Enhance Knowledge and Skills  

---

**Professional Goals**  
Aim to assist businesses in designing and launching new digital products or redesigning existing projects to enhance usability and user satisfaction."
98138,"[Your Name]  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email]  
[LinkedIn Profile or Portfolio URL]  

**Objective**  
Detail-oriented and creative designer with a strong focus on user-friendly design, simplicity, and aesthetics. Seeking to leverage skills in design and prototyping to contribute to a dynamic team.

**Skills**  
- Proficient in Figma: components, variants, auto layout, bootstrap, prototyping, mockups  
- Experienced in Adobe Photoshop for photo processing  
- Basic knowledge of Adobe Illustrator  
- Understanding of typography, grid systems, composition, color theory, and usability principles  
- Strong problem-solving skills and ability to generate innovative design ideas  
- Quick learner and adaptable team player  
- Currently learning Webflow and improving English language skills  

**Experience**  
- Developed educational projects, including landing pages and authorization forms, to enhance design skills and user experience understanding.

**Education**  
- [Your Educational Background]  

**Projects**  
- Creating mock projects for educational purposes, focusing on design principles and user experience.  

**References**  
Available upon request."
98171,"[Your Name]  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email]  
[LinkedIn Profile or Portfolio Link]  

**Professional Summary**  
Creative and collaborative UI/UX designer with one year of experience in freelance projects and working within a startup environment. Dedicated to delivering innovative design solutions through a strong commitment to user-centered design principles.

**Experience**  

**Freelancer**  
[City, State]  
[Month, Year] – Present  
- Developed user-focused designs for various clients, tailoring solutions to each project's needs.  
- Collaborated closely with clients to ensure alignment with their vision and expectations.  

**UI/UX Designer**  
**Startup**  
[City, State]  
[Month, Year] – [Month, Year]  
- Contributed to the design and implementation of user interfaces for startup products.  
- Participated in brainstorming sessions to enhance user experience and propose creative ideas.

**Skills**  
- Proficient in Figma, Photoshop, Illustrator, AutoCAD, and Blender.  
- Strong photography and music skills enhancing a versatile creative background.  

**Strengths**  
- Ambitious  
- Proactive  
- Cooperative  
- Polite  
- Creative  

**Challenges**  
- Balancing diligence and modesty  
- Managing demanding expectations  

**Interests**  
- Photography  
- Music  

Let’s create something amazing together."
98172,"Dmitry  
UI/UX Designer  

Passionate and dedicated UI/UX Designer with a strong commitment to continuous improvement and skill development. Focused on creating modern and stylish designs that enhance user experiences. Eager to apply skills and contribute effectively to real-world projects."
98173,"[Your Name]  
[Your Address]  
[City, State, Zip]  
[Your Email]  
[Your Phone Number]  
[LinkedIn Profile or Portfolio Link]  

**Professional Summary**  
Creative and detail-oriented web and mobile application designer with expertise in various design tools and technologies. Known for effective team collaboration to deliver projects that align with user needs and deadlines. Dedicated to keeping abreast of the latest web design trends to enhance design quality and functionality.

**Skills**  
- Proficient in Figma, Adobe Photoshop, Adobe Illustrator, and Corel Draw  
- Strong grasp of user experience (UX) and user interface (UI) design principles  
- Skilled in competitor analysis, persona creation, user mapping, and user flow development  
- Effective collaborator in team environments  
- Committed to continuous learning of new design tools and technologies  

**Professional Experience**  

**Web Service for Finding Lost Animals - GetPet**  
- Executed comprehensive analytics, including competitor assessment, persona creation, user mapping, and user flow development.  
- Worked with team members to design wireframes and interface elements to improve user experience.  

**Redesign of the Website of the Poltava Music School**  
- Directed the complete website redesign, achieving a modern and user-friendly interface.  

**Objective**  
Seeking a remote position with a flexible schedule in an innovative company that values collaboration, where I can contribute to developing competitive and high-quality design products while sharing knowledge with fellow designers."
98245,"[Your Name]  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email Address]  
[LinkedIn Profile or Portfolio Link]  

---

**Objective**  
Detail-oriented and creative designer with proven experience in UX research, audience analysis, and visual design. Seeking to leverage skills in a dynamic design environment.

---

**Education**  
[Your Degree]  
[Your Institution]  
[Year of Graduation]  

- Completed courses focused on design and successfully defended thesis.  
- Actively enrolled in a professional course to enhance design capabilities.

---

**Experience**  

**Freelance Designer**  
[Your Location]  
[Month, Year] – [Month, Year]  

- Developed visual materials including posters and logos for a variety of clients.  
- Produced rendered videos to promote events and strengthen client branding.  
- Designed a logo for a dance festival, emphasizing brand identity and audience engagement.

---

**Skills**  

- UX Research  
- Audience Analysis  
- Competitor Analysis  
- Design Systems  
- UI Kit Development  
- Prototyping  
- Adaptive Design  
- Basic Animation  

---

**Portfolio**  
Available upon request or at [Your Portfolio Link]  "
98250,"**[Your Name]**  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email]  
[LinkedIn Profile or Portfolio Link]  

---

**PROFESSIONAL EXPERIENCE**  

**Innovation Group**  
*Media Buyer/Marketer*  
03.2016 - 05.2022  
- Collaborated with advertising networks to set up and distribute traffic for diverse campaigns.  
- Developed creatives and landing pages to optimize campaign outcomes.  
- Monitored campaign quality and implemented strategies for improvement.  

**Sprava**  
*Account Manager*  
01.2013 - 02.2016  
- Cultivated and managed strategic client relationships for account growth.  
- Onboarded new clients, transforming them into long-term partners.  
- Contributed to SEO strategy development for partner account monetization.  

**Hillel (IT School)**  

*UI/UX Design Pro*  
10.2021 - 05.2022  
- Designed user-focused solutions informed by user research and behavior analysis.  
- Crafted wireframes, prototypes, and high-fidelity designs to enhance digital user experience.  

*Design Basic*  
05.2021 - 08.2021  
- Acquired foundational design knowledge, with emphasis on visual communication.  
- Completed projects applying design concepts and tools.  

---

**SKILLS**  
- Media Buying & Marketing  
- Campaign Optimization  
- UI/UX Design  
- SEO Strategies  
- Client Relationship Management  
- Creative Development  
- Data Analysis  

---

**EDUCATION**  
[Your Degree]  
[Your University]  
[Year of Graduation]  

---  

**CERTIFICATIONS**  
[Relevant Certification]  
[Issuing Organization]  
[Year]  "
98251,"**[Your Name]**  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email]  
[LinkedIn Profile or Portfolio Link]  

---

**PROFESSIONAL SUMMARY**  
Creative and detail-oriented UX/UI Designer with expertise in web UI development and a passion for crafting intuitive digital experiences. Experienced photographer skilled in both capturing and retouching images and designing compelling photo albums. Strong communicator with a proven ability to collaborate effectively within diverse team environments.

---

**EDUCATION**  
2022: Completed the course “Basics of Web UI Development” - Prometeus  
2023: Completed the course “UI/UX Design Basic” - Prometeus  

---

**PROFESSIONAL EXPERIENCE**  

**UX/UI Designer**  
Freelance  
March 2023 - Present  
- Conduct user research to guide and inform design solutions.  
- Develop wireframes, user flows, and mockups for engaging digital interfaces.  
- Use Figma to create interactive prototypes and craft user personas.  

**Photographer**  
The Moment, Kyiv  
September 2020 - February 2022  
- Led photo sessions for groups, delivering high-quality, polished images.  
- Enhanced visual appeal through detailed photo retouching.  
- Worked collaboratively with team members to achieve cohesive project outcomes.  

**Photographer**  
The Svadba, Kyiv  
March 2018 - April 2019  
- Captured the essence of weddings, focusing on candid moments in diverse settings.  
- Meticulously retouched images to align with client expectations.  
- Oversaw photo sales and designed bespoke photo album layouts.  

**Aviation Security**  
PLC «Master-Avia», Kyiv  
April 2017 - December 2017  
- Ensured passenger safety through systematic and timely baggage monitoring.  
- Communicated effectively with a wide range of individuals in a high-pressure environment.  

---  

**SKILLS**  
- UX/UI Design  
- User Research  
- Wireframing and Prototyping  
- Figma  
- Photography and Retouching  
- Team Collaboration  
- Client Communication"
98252,"**[Your Name]**  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email]  
[LinkedIn Profile or Personal Website]  

---

**PROFESSIONAL EXPERIENCE**  

**VBakery**  
*Web Developer*  
*May 2021 – Present*  
- Developed a user-friendly website showcasing a catalog of pastries and cakes.  
- Implemented an online ordering system for customized confectionery selections.  
- Integrated consumer feedback and rating systems.  
- Created user accounts for viewing order history and storing favorite items.  
- Provided essential information about location and services.

**Dim Kultury**  
*Project Coordinator*  
*June 2021 – Present*  
- Led website development targeting investment for local monuments and cultural center renovation.  
- Managed project areas:  
  - **ЖИВОТ**: Transformed nightclub into a vibrant youth center.  
  - **ДІМ КУЛЬТУРИ**: Designed a cultural center for social business projects.  
  - **ДВІР**: Planned communal urban space with theater and food court.  
- Fostered community engagement for project support.  

---

**SKILLS**  
- Web Development  
- Project Management  
- User Experience Design  
- Community Engagement  
- Online Ordering Systems  
- Feedback and Review Systems  

---

**EDUCATION**  
[Your Degree]  
[Your University]  
[Year of Graduation]  

---  

**CERTIFICATIONS**  
[Relevant Certification]  
[Issuing Organization]  
[Year]  

---  

**REFERENCES**  
Available upon request.  "
98253,"**[Your Name]**  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email]  
[LinkedIn Profile]  

---

**Professional Experience**  

**Baza Trainee, Ukraine**  
*June 2023 - Present*  
- Led the design team for the website project of the volunteer organization ""4.5.0.""  
- Oversaw the design team for the ""1000+1 Song. Kolyskovi"" project.  
- Achieved finalist status in the Hahathon 4.0: Ukraine Heritage Edition project.  
- Utilized Figma, Trello, Slack, Discord, and time tracking tools effectively.  

**CURSOR Education**  
*January 2023 - June 2023*  
- Contributed to the development of an e-commerce platform for a real craft business.  
- Conducted stakeholder interviews, competitor analysis, and user research, and performed SWOT analysis, customer journey mapping, and information architecture.  
- Developed wireframes and initiated UI design and prototyping phases.  

---

**Skills**  
- Proficient in Figma, Trello, Slack, and Discord  
- Extensive experience in user research and analysis  
- Effective team leadership and project management abilities  
- Strong knowledge of wireframing and prototyping techniques  "
98254,"[Your Name]  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email]  
[LinkedIn Profile]  

**Professional Summary**  
Dedicated UX-UI designer with strong design principles and proficiency in Figma. Specializes in enhancing user experiences through innovative redesigns and interactive solutions.

**Education**  
UX-UI Design Course  
- Gained comprehensive understanding of design fundamentals and expertise in Figma.

**Projects**  

**Website Redesign**  
- Revamped website interface to improve user-friendliness and overall experience.

**Social Media Banners**  
- Designed impactful social media banners for a charitable organization.

**Fitness Coach Webpage Redesign**  
- Simplified complex design to highlight key elements and attract potential clients.

**Landing Page for Handmade Artist (UX-UI Case Study)**  
- Crafted a presentation page for unique products, including wireframing and natural color selection to enhance the artist's work, featuring a light parallax animation.

**Mobile App (UX-UI Case Study)**  
- Created an app for remote gift and flower delivery on special occasions, emphasizing user interaction and experience.

**Work Experience**  
- Proven experience in agencies, startups, and product companies, focusing on landing pages, mobile apps, and web services.  

**Skills**  
- UX-UI Design  
- Figma  
- Interactive Design  
- User Experience Enhancement  
- Web and Mobile Application Development  "
98255,"**[Your Name]**  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email]  
[LinkedIn Profile]  

---

**PROFESSIONAL SUMMARY**  
Dynamic UI/UX Designer with expertise in crafting user-focused digital interactions. Skilled in transforming complex concepts into intuitive, engaging designs. Strong foundation in design principles, user research, and interactive prototyping. Enthusiastic about contributing to the development of impactful, user-friendly digital products.

---

**PROFESSIONAL EXPERIENCE**  

**UI/UX Designer**  
*DeliverEats Mobile Service*  
- Designed mobile interfaces for a food delivery platform, emphasizing user experience and intuitive design.  
- Executed UX research, wireframing, UI design, and prototyping.  
- Published the project on Behance to highlight the design evolution and outcome.  
- Engineered key features including:  
  - Efficient search functionality  
  - Quick sort filters  
  - Favorites addition feature  
  - Focused on simplicity for enhanced user comprehension  

**UI/UX Designer**  
*PetSearch Web Service*  
- Contributed to the development of a web service aimed at locating lost animals.  
- Catered to distinct user personas: individuals who lost or found animals.  
- Performed market analysis and competitor research to align with target audience needs.  
- Crafted design elements such as:  
  - Warm, welcoming color palette  
  - Functions designed for rapid user interaction  
  - Mobile-friendly adaptive design  
  - Prioritized ease-of-use and transparency  

---

**SKILLS**  
- UX Research  
- Wireframing  
- UI Design  
- Prototyping  
- Adaptive Design  
- User Flows  
- Personas  
- Customer Journey Mapping (CJM)  
- Job To Be Done (JTBD)  

---

**EDUCATION**  
[Your Degree]  
[Your University]  
[Year of Graduation]  

---

**PORTFOLIO**  
Available upon request or at [Your Portfolio Link]"
98256,"**[Your Name]**  
[Your Address]  
[City, State, Zip]  
[Your Phone Number]  
[Your Email]  
[LinkedIn Profile]  

---

**PROFESSIONAL EXPERIENCE**  

**FlowerLower**  
*Landing Page for Flower Delivery Company, Case Study*  
- Conducted comprehensive competitor analysis and research  
- Developed high-fidelity wireframes  
- Created UI style guides, including typography, responsive layouts, color palette, and button design  

**Mimino**  
*Redesign of the Site of Georgian Cuisine, Case Study*  
- Executed thorough competitor analysis and research  
- Developed high-fidelity wireframes  
- Compiled a UI Kit featuring typography, responsive layouts, color palette, and components  
- Engaged in prototyping processes  
- Adapted designs for mobile and tablet platforms  

**Wanderstay**  
*Couchsurfing Web-Service, Team Project, Case Study*  
- Conducted extensive competitor analysis and research  
- Applied design thinking methodologies to project  
- Developed Jobs to be Done (JTBD) and user personas  
- Created information architecture and user flow systems  
- Developed detailed customer journey maps (CJMs)  
- Produced wireframes and dashboards  
- Designed page 404 and implemented parallax effects  
- Adapted designs for mobile and tablet platforms  
- Engaged in advanced prototyping processes  "
